case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,hidden_dim,learning_rate,beta_multistep,lambda_phy,multistep_horizon,random_seed,depth,epochs,valid_relative_l2_horizon_time
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),34,ok,384,0.0003739584827690331,0.41511498303215655,1.3064438695203074e-07,5,27188035,3,140,10.9
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),35,ok,384,0.0003959102312569399,0.21114914196223353,4.1898328444562146e-08,7,27188036,4,160,9.600000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),36,ok,512,0.0005500734618475372,0.4141927178570698,3.0427301470400196e-08,5,27188037,4,160,14.5
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),37,ok,512,0.00022786191450169558,0.33106505723792656,7.447573253424996e-08,5,27188038,4,160,15.100000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),38,ok,256,0.00019220223723859567,0.23035547756189337,5.342747537183197e-08,7,27188039,4,160,9.200000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),39,ok,256,0.00023168260671104808,0.39049335554716413,5.266483964499458e-08,5,27188040,4,160,8.6
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),40,ok,256,0.00018857109850411142,0.5648928401315484,8.346421336002577e-08,7,27188041,4,160,11.100000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),41,ok,256,0.00019998940295538786,0.48746587829441046,6.617443174199249e-08,7,27188042,4,160,18.0
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),42,ok,256,0.0001952580690473985,0.38407545124974596,7.11273939136043e-07,7,27188043,4,160,9.5
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),43,ok,256,0.00020424434889420746,0.7584285820057657,5.0652875848214836e-08,7,27188044,4,160,10.700000000000001
