case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,context_steps,delay_spacing,ridge_alpha,feature_set,quadratic_mode,include_bias,valid_relative_l2_horizon_time
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),131,ok,7,2,0.0025985787983031734,linear_quadratic,diagonal,True,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),132,ok,7,2,0.003227901619886006,linear_quadratic,diagonal,False,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),133,ok,7,2,0.0032854226846074936,linear_quadratic,diagonal,False,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),134,ok,7,2,0.003183129226460986,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),135,ok,7,2,0.003235950830215529,linear_quadratic,diagonal,False,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),136,ok,7,2,0.06995339418779417,linear_quadratic,diagonal,True,10.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),137,ok,8,2,0.002604583134452253,linear_quadratic,diagonal,True,8.4
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),138,ok,7,2,0.0026092322250221038,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),139,ok,7,2,0.0025632735119907493,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),140,ok,7,2,0.0027960312773430748,linear_quadratic,diagonal,False,8.6
