case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,context_steps,delay_spacing,ridge_alpha,feature_set,quadratic_mode,include_bias,valid_relative_l2_horizon_time
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,78,ok,13,2,1.3359982422253148e-05,full,diagonal,False,196.60000000000002
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,79,ok,13,3,6.231123232306405e-06,full,diagonal,False,269.3
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,80,ok,13,3,8.014807910828142e-06,full,diagonal,False,269.3
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,81,ok,14,3,1.0659066129706543e-05,full,diagonal,False,263.40000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,82,ok,13,3,1.2898625566670041e-05,full,diagonal,False,269.90000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,83,ok,16,3,1.2047524975245783e-05,full,diagonal,False,262.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,84,ok,13,2,3.975702161444198e-05,linear_quadratic,diagonal,False,275.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,85,ok,13,2,3.32445294317272e-05,linear_quadratic,diagonal,False,274.1
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,86,ok,13,3,2.5363742799017076e-06,full,diagonal,False,270.5
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,87,ok,13,1,0.00011763528860441723,full,diagonal,False,152.5
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,88,ok,13,3,1.8271159176934412e-05,full,diagonal,False,271.7
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,89,ok,13,2,4.263975492803122e-05,linear_quadratic,diagonal,False,275.40000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,90,ok,14,2,3.686187294922624e-05,full,diagonal,False,195.70000000000002
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,91,ok,13,3,1.3194766256510452e-05,full,diagonal,False,270.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,92,ok,10,1,1.6146619373882885e-05,full,diagonal,True,271.2
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,93,ok,13,2,5.03983812985083e-05,linear_quadratic,diagonal,False,313.3
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,94,ok,13,3,5.7373495011061866e-05,full,diagonal,False,249.3
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,95,ok,13,2,4.734086309499979e-05,linear_quadratic,diagonal,False,294.5
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,96,ok,14,1,5.12325421436694e-05,full,diagonal,True,273.40000000000003
