case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,context_steps,delay_spacing,ridge_alpha,feature_set,quadratic_mode,include_bias,valid_relative_l2_horizon_time
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,55,ok,18,1,2.682497156161552e-05,linear_quadratic,diagonal,True,268.2
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,56,ok,18,1,2.688237748156889e-05,full,diagonal,True,344.1
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,57,ok,18,2,2.6917513571568017e-05,linear_quadratic,diagonal,True,272.7
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,58,ok,16,1,2.7117867335586407e-05,full,diagonal,True,274.3
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,59,ok,18,1,2.6906876322856883e-05,linear_quadratic,diagonal,True,268.2
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,60,ok,18,1,2.615172705675115e-05,full,diagonal,True,374.8
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,61,ok,18,1,2.5304910019767404e-05,full,diagonal,True,315.8
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,62,ok,18,1,2.2862265540114727e-05,full,diagonal,True,277.40000000000003
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,63,ok,18,1,2.5982565580863294e-05,full,diagonal,False,196.20000000000002
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,64,ok,14,1,2.693863562161816e-05,full,diagonal,True,274.6
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,65,ok,18,1,2.6442655740543173e-05,linear_quadratic,diagonal,True,268.2
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,66,ok,18,2,2.6787117389377745e-05,full,diagonal,True,271.3
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,67,ok,18,1,2.6896180645843365e-05,full,diagonal,True,344.0
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,68,ok,18,1,2.6545557139096425e-05,full,diagonal,True,376.40000000000003
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,69,ok,18,1,2.691086825780159e-05,full,diagonal,True,343.3
