model_id,family,data_mode,candidate_rank,source_optimizer,source_trial,seed,valid_relative_l2_horizon_time,valid_relative_l2_mean,finite_relative_l2_fraction
rc_latent8,rc,latent8,1,gbrt,63,9403115,19.700000000000003,1.36979006887082,1.0
rc_latent8,rc,latent8,2,forest,54,9403101,19.6,1.419265991456525,1.0
rc_latent8,rc,latent8,2,forest,54,9403102,20.0,1.419526668301451,0.5897959183673469
rc_latent8,rc,latent8,2,forest,54,9403103,20.8,1.384166262832366,1.0
rc_latent8,rc,latent8,2,forest,54,9403104,15.0,1.494274652334555,1.0
rc_latent8,rc,latent8,2,forest,54,9403105,26.0,1.351975688913443,1.0
rc_latent8,rc,latent8,2,forest,54,9403106,18.3,1.3053255503342551,1.0
rc_latent8,rc,latent8,2,forest,54,9403107,20.6,1.3100054462421402,1.0
rc_latent8,rc,latent8,2,forest,54,9403108,15.0,1.5583725708740832,1.0
rc_latent8,rc,latent8,2,forest,54,9403109,13.8,1.294169422481481,1.0
rc_latent8,rc,latent8,2,forest,54,9403110,20.4,1.3223910218439037,1.0
rc_latent8,rc,latent8,2,forest,54,9403111,19.6,1.3638398142401795,1.0
rc_latent8,rc,latent8,2,forest,54,9403112,14.5,1.4041457778419466,1.0
rc_latent8,rc,latent8,2,forest,54,9403113,25.9,1.4093436561749595,1.0
rc_latent8,rc,latent8,2,forest,54,9403114,20.1,1.3859943134745656,1.0
rc_latent8,rc,latent8,2,forest,54,9403115,26.1,1.2720635107322615,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403101,20.0,1.2338674761691568,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403102,18.6,1.439014943172919,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403103,16.3,1.3289510503207578,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403104,25.6,1.255094254214325,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403105,18.2,1.3841240371901948,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403106,18.7,1.382311921991896,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403107,20.3,1.270618708787396,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403108,24.4,1.2186757601131712,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403109,44.7,1.1067344486653428,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403110,18.8,1.3242421870033856,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403111,17.6,1.48192371433052,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403112,19.6,1.340988399975145,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403113,17.8,1.4692478505549769,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403114,18.4,1.377861580162803,1.0
rc_latent8,rc,latent8,3,gbrt,54,9403115,18.5,1.295784354955568,1.0
rc_latent8,rc,latent8,4,gp,49,9403101,17.5,1.0862496053401622,0.3242424242424242
rc_latent8,rc,latent8,4,gp,49,9403102,16.6,1.491530121149616,0.9731313131313132
rc_latent8,rc,latent8,4,gp,49,9403103,14.6,1.3550104939157022,1.0
rc_latent8,rc,latent8,4,gp,49,9403104,16.6,1.6552210421821942,1.0
rc_latent8,rc,latent8,4,gp,49,9403105,18.3,1.0721028833582007,0.1183838383838383
rc_latent8,rc,latent8,4,gp,49,9403106,16.5,1.1362193962843166,0.1749494949494949
rc_latent8,rc,latent8,4,gp,49,9403107,15.0,1.4439110174084406,0.9373737373737374
rc_latent8,rc,latent8,4,gp,49,9403108,17.400000000000002,1.38430082553533,0.4652525252525252
rc_latent8,rc,latent8,4,gp,49,9403109,15.6,1.443487241617618,1.0
rc_latent8,rc,latent8,4,gp,49,9403110,18.0,1.2670709213734686,0.1583838383838383
rc_latent8,rc,latent8,4,gp,49,9403111,17.900000000000002,1.4089774263290842,0.8266666666666667
rc_latent8,rc,latent8,4,gp,49,9403112,16.8,1.54170563005906,0.926060606060606
rc_latent8,rc,latent8,4,gp,49,9403113,25.700000000000003,1.210507059364924,0.3006060606060606
rc_latent8,rc,latent8,4,gp,49,9403114,16.8,1.365665095444898,1.0
rc_latent8,rc,latent8,4,gp,49,9403115,18.6,1.1044846313478542,0.2519191919191919
rc_latent8,rc,latent8,5,gbrt,36,9403101,19.1,0.5044232212347842,0.0604040404040404
rc_latent8,rc,latent8,5,gbrt,36,9403102,24.1,0.4340491419764726,0.0707070707070707
rc_latent8,rc,latent8,5,gbrt,36,9403103,18.5,1.4293470445146397,0.5515151515151515
rc_latent8,rc,latent8,5,gbrt,36,9403104,20.8,0.3679248054616709,0.0557575757575757
rc_latent8,rc,latent8,5,gbrt,36,9403105,18.5,1.3013662268234902,0.2737373737373737
rc_latent8,rc,latent8,5,gbrt,36,9403106,18.1,1.1488014182037294,0.2571717171717171
rc_latent8,rc,latent8,5,gbrt,36,9403107,19.0,0.5268542840374831,0.0636363636363636
rc_latent8,rc,latent8,5,gbrt,36,9403108,20.4,0.313411807305988,0.0545454545454545
rc_latent8,rc,latent8,5,gbrt,36,9403109,18.8,0.9836632595298954,0.1694949494949495
rc_latent8,rc,latent8,5,gbrt,36,9403110,21.4,1.2074519100911647,0.3256565656565656
rc_latent8,rc,latent8,5,gbrt,36,9403111,18.4,0.5355916335682027,0.068080808080808
rc_latent8,rc,latent8,5,gbrt,36,9403112,18.9,1.262814795817454,0.4402020202020202
rc_latent8,rc,latent8,5,gbrt,36,9403113,19.4,0.6845773005724304,0.0858585858585858
rc_latent8,rc,latent8,5,gbrt,36,9403114,19.0,0.4753044223698142,0.0612121212121212
rc_latent8,rc,latent8,5,gbrt,36,9403115,18.7,0.5517828491684706,0.0636363636363636
rc_latent8,rc,latent8,6,forest,29,9403101,19.5,0.476701292046711,0.0729292929292929
rc_latent8,rc,latent8,6,forest,29,9403102,25.0,0.2462964674471755,0.0555555555555555
rc_latent8,rc,latent8,6,forest,29,9403103,18.8,1.0251011458555392,0.1335353535353535
rc_latent8,rc,latent8,6,forest,29,9403104,20.1,0.4534277518832699,0.0589898989898989
rc_latent8,rc,latent8,6,forest,29,9403105,26.1,0.3128523850153608,0.0612121212121212
rc_latent8,rc,latent8,6,forest,29,9403106,18.8,0.3255102702429811,0.0549494949494949
rc_latent8,rc,latent8,6,forest,29,9403107,19.4,0.3497917881821551,0.0559595959595959
rc_latent8,rc,latent8,6,forest,29,9403108,24.0,0.3010541649491532,0.0549494949494949
rc_latent8,rc,latent8,6,forest,29,9403109,17.8,0.7449217924689359,0.0713131313131313
rc_latent8,rc,latent8,6,forest,29,9403110,18.9,0.3290632078884176,0.0537373737373737
rc_latent8,rc,latent8,6,forest,29,9403111,18.0,0.524491629673852,0.0597979797979798
rc_latent8,rc,latent8,6,forest,29,9403112,17.7,0.3765328405833961,0.0543434343434343
rc_latent8,rc,latent8,6,forest,29,9403113,23.0,0.3097460514247595,0.0547474747474747
rc_latent8,rc,latent8,6,forest,29,9403114,18.2,0.4201807959926453,0.0583838383838383
rc_latent8,rc,latent8,6,forest,29,9403115,19.1,0.4339860374991872,0.0575757575757575
rc_latent8,rc,latent8,7,gbrt,37,9403101,19.9,1.0974246708654056,0.3125252525252525
rc_latent8,rc,latent8,7,gbrt,37,9403102,20.6,0.5811570091579485,0.0848484848484848
rc_latent8,rc,latent8,7,gbrt,37,9403103,18.5,1.13812591359237,0.2278787878787878
rc_latent8,rc,latent8,7,gbrt,37,9403104,20.200000000000003,0.4212584593421306,0.062020202020202
rc_latent8,rc,latent8,7,gbrt,37,9403105,18.4,1.459891052735378,1.0
rc_latent8,rc,latent8,7,gbrt,37,9403106,18.7,0.6080038236952681,0.0767676767676767
rc_latent8,rc,latent8,7,gbrt,37,9403107,20.200000000000003,1.1889360008158882,0.5743434343434344
rc_latent8,rc,latent8,7,gbrt,37,9403108,23.9,1.3222018493464691,0.4147474747474747
rc_latent8,rc,latent8,7,gbrt,37,9403109,19.200000000000003,1.3398724817900207,1.0
rc_latent8,rc,latent8,7,gbrt,37,9403110,18.3,1.424443899838086,0.4955555555555556
rc_latent8,rc,latent8,7,gbrt,37,9403111,19.0,0.6511197513281773,0.0814141414141414
rc_latent8,rc,latent8,7,gbrt,37,9403112,19.5,0.7256096613994544,0.0901010101010101
rc_latent8,rc,latent8,7,gbrt,37,9403113,17.5,1.436174580161404,0.9064646464646464
rc_latent8,rc,latent8,7,gbrt,37,9403114,18.2,1.3652163536407986,1.0
rc_latent8,rc,latent8,7,gbrt,37,9403115,19.0,0.4663739570014792,0.0604040404040404
rc_latent8,rc,latent8,8,forest,60,9403101,18.7,0.3675332998965404,0.0537373737373737
rc_latent8,rc,latent8,8,forest,60,9403102,15.6,0.6838721615850775,0.0498989898989899
rc_latent8,rc,latent8,8,forest,60,9403103,17.400000000000002,1.3138214837541662,0.2309090909090909
rc_latent8,rc,latent8,8,forest,60,9403104,19.9,0.2150344107708043,0.045050505050505
rc_latent8,rc,latent8,8,forest,60,9403105,17.0,1.2716441747806144,0.4143434343434343
rc_latent8,rc,latent8,8,forest,60,9403106,18.4,0.5020496366144158,0.0533333333333333
rc_latent8,rc,latent8,8,forest,60,9403107,18.9,0.7146700635651314,0.0733333333333333
rc_latent8,rc,latent8,8,forest,60,9403108,17.5,0.9628289826301502,0.0759595959595959
rc_latent8,rc,latent8,8,forest,60,9403109,24.200000000000003,0.2327147622758933,0.0537373737373737
rc_latent8,rc,latent8,8,forest,60,9403110,17.7,1.051594260629762,0.0872727272727272
rc_latent8,rc,latent8,8,forest,60,9403111,16.8,1.3862154607342196,0.3826262626262626
rc_latent8,rc,latent8,8,forest,60,9403112,18.3,1.3423913713261104,0.3676767676767676
rc_latent8,rc,latent8,8,forest,60,9403113,16.900000000000002,0.8611342833697075,0.0688888888888888
rc_latent8,rc,latent8,8,forest,60,9403114,18.2,0.4226875279892661,0.0474747474747474
rc_latent8,rc,latent8,8,forest,60,9403115,21.200000000000003,0.2091245956136382,0.0494949494949494
rc_latent8,rc,latent8,9,forest,31,9403101,16.6,0.3841259644084818,0.0488888888888888
rc_latent8,rc,latent8,9,forest,31,9403102,18.2,1.1468014937394275,0.1549494949494949
rc_latent8,rc,latent8,9,forest,31,9403103,20.0,1.3616756873394056,0.5628282828282828
rc_latent8,rc,latent8,9,forest,31,9403104,17.1,0.6152022568657651,0.0577777777777777
rc_latent8,rc,latent8,9,forest,31,9403105,14.5,1.414383703265872,0.4004040404040404
rc_latent8,rc,latent8,9,forest,31,9403106,17.3,0.7619028748780527,0.0806060606060606
rc_latent8,rc,latent8,9,forest,31,9403107,17.400000000000002,0.6075979358534405,0.0686868686868686
rc_latent8,rc,latent8,9,forest,31,9403108,17.400000000000002,0.8655392539980906,0.0769696969696969
rc_latent8,rc,latent8,9,forest,31,9403109,18.5,0.6794369468671055,0.0664646464646464
rc_latent8,rc,latent8,9,forest,31,9403110,17.400000000000002,1.0227896369703495,0.1371717171717171
rc_latent8,rc,latent8,9,forest,31,9403111,19.6,0.3756993474876586,0.0593939393939393
rc_latent8,rc,latent8,9,forest,31,9403112,16.7,1.315780143726346,0.7155555555555555
rc_latent8,rc,latent8,9,forest,31,9403113,16.7,1.300979932354129,0.7298989898989899
rc_latent8,rc,latent8,9,forest,31,9403114,15.9,1.5083558769359775,1.0
rc_latent8,rc,latent8,9,forest,31,9403115,16.900000000000002,1.356526779944768,1.0
rc_latent8,rc,latent8,10,forest,59,9403101,19.1,1.425897027243197,1.0
rc_latent8,rc,latent8,10,forest,59,9403102,19.4,0.4545564815553853,0.0577777777777777
rc_latent8,rc,latent8,10,forest,59,9403103,18.2,1.4922718092480427,0.483030303030303
rc_latent8,rc,latent8,10,forest,59,9403104,19.700000000000003,0.3071816820702879,0.0505050505050505
rc_latent8,rc,latent8,10,forest,59,9403105,18.2,1.4485401690210302,0.786060606060606
rc_latent8,rc,latent8,10,forest,59,9403106,18.2,1.2854347971382227,1.0
rc_latent8,rc,latent8,10,forest,59,9403107,18.7,1.4096946715064964,1.0
rc_latent8,rc,latent8,10,forest,59,9403108,19.3,0.6969705242870247,0.0872727272727272
rc_latent8,rc,latent8,10,forest,59,9403109,23.1,1.326966366434878,1.0
rc_latent8,rc,latent8,10,forest,59,9403110,19.6,0.3284749435932184,0.0519191919191919
rc_latent8,rc,latent8,10,forest,59,9403111,18.5,1.301950593818985,1.0
rc_latent8,rc,latent8,10,forest,59,9403112,23.3,1.3410602291880191,0.4573737373737374
rc_latent8,rc,latent8,10,forest,59,9403113,18.5,1.4451697117196671,1.0
rc_latent8,rc,latent8,10,forest,59,9403114,18.7,1.4356957312716216,1.0
rc_latent8,rc,latent8,10,forest,59,9403115,18.7,1.0492242770431497,0.1303030303030303
pinn_full64,pinn,full64,1,gbrt,22,9301101,18.1,23.243568420410156,0.0814
pinn_full64,pinn,full64,1,gbrt,22,9301102,12.600000000000001,66.84881591796875,0.0852
pinn_full64,pinn,full64,1,gbrt,22,9301103,10.9,49.76079177856445,0.0958
pinn_full64,pinn,full64,1,gbrt,22,9301104,16.8,37.92592239379883,0.0826
pinn_full64,pinn,full64,1,gbrt,22,9301105,10.100000000000001,30.617122650146484,0.0956
pinn_full64,pinn,full64,1,gbrt,22,9301106,21.0,51.09299087524414,0.1212
pinn_full64,pinn,full64,1,gbrt,22,9301107,11.100000000000001,56.34941864013672,0.103
pinn_full64,pinn,full64,1,gbrt,22,9301108,20.1,58.42202377319336,0.0916
pinn_full64,pinn,full64,1,gbrt,22,9301109,12.5,29.099960327148438,0.1136
pinn_full64,pinn,full64,1,gbrt,22,9301110,11.8,37.243255615234375,0.1104
pinn_full64,pinn,full64,1,gbrt,22,9301111,10.8,99.310791015625,0.1042
pinn_full64,pinn,full64,1,gbrt,22,9301112,11.3,37.59581756591797,0.1022
pinn_full64,pinn,full64,1,gbrt,22,9301113,16.400000000000002,67.52237701416016,0.0854
pinn_full64,pinn,full64,1,gbrt,22,9301114,12.4,38.90802001953125,0.0932
pinn_full64,pinn,full64,1,gbrt,22,9301115,9.4,45.92210006713867,0.0848
pinn_full64,pinn,full64,2,dummy,62,9301101,20.200000000000003,34.622825622558594,0.1454
pinn_full64,pinn,full64,2,dummy,62,9301102,7.2,30.93435287475586,0.1288
pinn_full64,pinn,full64,2,dummy,62,9301103,22.8,47.101829528808594,0.1022
pinn_full64,pinn,full64,2,dummy,62,9301104,10.200000000000001,24.770511627197266,0.1126
pinn_full64,pinn,full64,2,dummy,62,9301105,13.600000000000001,28.155046463012695,0.1078
pinn_full64,pinn,full64,2,dummy,62,9301106,16.7,51.843597412109375,0.0688
pinn_full64,pinn,full64,2,dummy,62,9301107,15.100000000000001,26.542240142822266,0.1072
pinn_full64,pinn,full64,2,dummy,62,9301108,8.700000000000001,20.5173282623291,0.1414
pinn_full64,pinn,full64,2,dummy,62,9301109,9.0,47.51304244995117,0.1104
pinn_full64,pinn,full64,2,dummy,62,9301110,9.9,50.69185256958008,0.0878
pinn_full64,pinn,full64,2,dummy,62,9301111,17.400000000000002,38.22923278808594,0.0878
pinn_full64,pinn,full64,2,dummy,62,9301112,17.1,18.565631866455078,0.1632
pinn_full64,pinn,full64,2,dummy,62,9301113,9.3,46.36798858642578,0.1138
pinn_full64,pinn,full64,2,dummy,62,9301114,8.700000000000001,29.48138999938965,0.1862
pinn_full64,pinn,full64,2,dummy,62,9301115,20.700000000000003,22.54566192626953,0.172
pinn_full64,pinn,full64,3,gbrt,32,9301101,9.700000000000001,23.65774154663086,0.1506
pinn_full64,pinn,full64,3,gbrt,32,9301102,11.9,32.911354064941406,0.148
pinn_full64,pinn,full64,3,gbrt,32,9301103,9.9,32.758453369140625,0.0742
pinn_full64,pinn,full64,3,gbrt,32,9301104,23.200000000000003,29.370447158813477,0.1334
pinn_full64,pinn,full64,3,gbrt,32,9301105,19.200000000000003,16.86317253112793,0.184
pinn_full64,pinn,full64,3,gbrt,32,9301106,9.0,17.25812530517578,0.117
pinn_full64,pinn,full64,3,gbrt,32,9301107,10.0,24.969972610473633,0.1516
pinn_full64,pinn,full64,3,gbrt,32,9301108,10.3,17.228343963623047,0.1552
pinn_full64,pinn,full64,3,gbrt,32,9301109,19.0,28.001605987548828,0.143
pinn_full64,pinn,full64,3,gbrt,32,9301110,13.5,66.86443328857422,0.1532
pinn_full64,pinn,full64,3,gbrt,32,9301111,15.600000000000001,16.947919845581055,0.1932
pinn_full64,pinn,full64,3,gbrt,32,9301112,16.3,15.723931312561035,0.1658
pinn_full64,pinn,full64,3,gbrt,32,9301113,9.4,34.032447814941406,0.104
pinn_full64,pinn,full64,3,gbrt,32,9301114,10.9,14.336172103881836,0.1538
pinn_full64,pinn,full64,3,gbrt,32,9301115,19.200000000000003,18.780546188354492,0.1574
pinn_full64,pinn,full64,4,gbrt,18,9301101,23.900000000000002,32.754093170166016,0.0908
pinn_full64,pinn,full64,4,gbrt,18,9301102,20.6,25.95840072631836,0.1224
pinn_full64,pinn,full64,4,gbrt,18,9301103,10.5,26.072101593017578,0.1198
pinn_full64,pinn,full64,4,gbrt,18,9301104,17.6,17.124908447265625,0.1322
pinn_full64,pinn,full64,4,gbrt,18,9301105,20.3,21.556377410888672,0.1304
pinn_full64,pinn,full64,4,gbrt,18,9301106,15.4,45.4087028503418,0.1294
pinn_full64,pinn,full64,4,gbrt,18,9301107,12.100000000000001,21.23826789855957,0.1088
pinn_full64,pinn,full64,4,gbrt,18,9301108,8.0,20.619150161743164,0.1152
pinn_full64,pinn,full64,4,gbrt,18,9301109,21.900000000000002,41.31892013549805,0.0798
pinn_full64,pinn,full64,4,gbrt,18,9301110,13.0,40.52943801879883,0.1224
pinn_full64,pinn,full64,4,gbrt,18,9301111,11.600000000000001,23.25953483581543,0.1128
pinn_full64,pinn,full64,4,gbrt,18,9301112,25.3,32.15016174316406,0.1554
pinn_full64,pinn,full64,4,gbrt,18,9301113,18.8,50.364505767822266,0.078
pinn_full64,pinn,full64,4,gbrt,18,9301114,12.0,25.359590530395508,0.0876
pinn_full64,pinn,full64,4,gbrt,18,9301115,14.200000000000001,35.418914794921875,0.1068
pinn_full64,pinn,full64,5,dummy,47,9301101,20.700000000000003,27.508499145507812,0.108
pinn_full64,pinn,full64,5,dummy,47,9301102,20.3,46.585594177246094,0.0946
pinn_full64,pinn,full64,5,dummy,47,9301103,12.3,35.092342376708984,0.0744
pinn_full64,pinn,full64,5,dummy,47,9301104,21.8,29.015457153320312,0.128
pinn_full64,pinn,full64,5,dummy,47,9301105,11.4,32.003108978271484,0.1064
pinn_full64,pinn,full64,5,dummy,47,9301106,11.100000000000001,36.959285736083984,0.0898
pinn_full64,pinn,full64,5,dummy,47,9301107,16.2,43.032474517822266,0.1026
pinn_full64,pinn,full64,5,dummy,47,9301108,20.5,41.859580993652344,0.1138
pinn_full64,pinn,full64,5,dummy,47,9301109,14.600000000000001,47.034385681152344,0.0862
pinn_full64,pinn,full64,5,dummy,47,9301110,21.3,34.24765396118164,0.0834
pinn_full64,pinn,full64,5,dummy,47,9301111,17.400000000000002,23.806203842163086,0.1402
pinn_full64,pinn,full64,5,dummy,47,9301112,23.1,25.980527877807617,0.0872
pinn_full64,pinn,full64,5,dummy,47,9301113,20.400000000000002,42.28030014038086,0.0972
pinn_full64,pinn,full64,5,dummy,47,9301114,19.8,59.863956451416016,0.0858
pinn_full64,pinn,full64,5,dummy,47,9301115,8.5,52.153682708740234,0.0408
pinn_full64,pinn,full64,6,gp,62,9301101,9.700000000000001,16.299898147583008,0.1814
pinn_full64,pinn,full64,6,gp,62,9301102,10.700000000000001,20.04103660583496,0.1712
pinn_full64,pinn,full64,6,gp,62,9301103,12.600000000000001,35.94679641723633,0.1382
pinn_full64,pinn,full64,6,gp,62,9301104,12.5,19.402050018310547,0.1092
pinn_full64,pinn,full64,6,gp,62,9301105,9.5,22.46048355102539,0.1042
pinn_full64,pinn,full64,6,gp,62,9301106,21.200000000000003,31.379112243652344,0.1282
pinn_full64,pinn,full64,6,gp,62,9301107,18.900000000000002,33.517086029052734,0.1224
pinn_full64,pinn,full64,6,gp,62,9301108,19.6,23.9847412109375,0.1684
pinn_full64,pinn,full64,6,gp,62,9301109,9.5,46.77796936035156,0.0574
pinn_full64,pinn,full64,6,gp,62,9301110,15.8,25.791297912597656,0.1378
pinn_full64,pinn,full64,6,gp,62,9301111,17.1,23.731338500976562,0.127
pinn_full64,pinn,full64,6,gp,62,9301112,6.7,21.642831802368164,0.1108
pinn_full64,pinn,full64,6,gp,62,9301113,8.1,23.194149017333984,0.1078
pinn_full64,pinn,full64,6,gp,62,9301114,13.0,46.33253479003906,0.169
pinn_full64,pinn,full64,6,gp,62,9301115,20.8,27.590097427368164,0.1698
pinn_full64,pinn,full64,7,dummy,36,9301101,21.200000000000003,1.9511921405792236,0.7902
pinn_full64,pinn,full64,7,dummy,36,9301102,12.700000000000001,4.766462326049805,0.3004
pinn_full64,pinn,full64,7,dummy,36,9301103,11.0,8.782060623168945,0.2242
pinn_full64,pinn,full64,7,dummy,36,9301104,17.5,3.0381829738616943,0.3408
pinn_full64,pinn,full64,7,dummy,36,9301105,10.8,1.997558832168579,0.7882
pinn_full64,pinn,full64,7,dummy,36,9301106,17.2,3.0846164226531982,0.3208
pinn_full64,pinn,full64,7,dummy,36,9301107,20.400000000000002,3.285148859024048,0.3158
pinn_full64,pinn,full64,7,dummy,36,9301108,16.8,2.144378900527954,0.5848
pinn_full64,pinn,full64,7,dummy,36,9301109,22.5,2.5599331855773926,0.4718
pinn_full64,pinn,full64,7,dummy,36,9301110,16.900000000000002,1.828194499015808,0.8764
pinn_full64,pinn,full64,7,dummy,36,9301111,9.3,5.284046173095703,0.6448
pinn_full64,pinn,full64,7,dummy,36,9301112,10.9,1.5692217350006104,1.0
pinn_full64,pinn,full64,7,dummy,36,9301113,17.400000000000002,1.645595669746399,1.0
pinn_full64,pinn,full64,7,dummy,36,9301114,14.8,1.9660671949386597,0.7558
pinn_full64,pinn,full64,7,dummy,36,9301115,10.5,1.8622045516967773,0.9258
pinn_full64,pinn,full64,8,forest,13,9301101,8.9,50.13866424560547,0.069
pinn_full64,pinn,full64,8,forest,13,9301102,9.9,91.16400909423828,0.0856
pinn_full64,pinn,full64,8,forest,13,9301103,13.8,59.349082946777344,0.0578
pinn_full64,pinn,full64,8,forest,13,9301104,9.0,71.21869659423828,0.065
pinn_full64,pinn,full64,8,forest,13,9301105,8.700000000000001,67.71747589111328,0.0576
pinn_full64,pinn,full64,8,forest,13,9301106,16.5,77.84272766113281,0.0688
pinn_full64,pinn,full64,8,forest,13,9301107,19.900000000000002,51.79475784301758,0.072
pinn_full64,pinn,full64,8,forest,13,9301108,9.8,120.10092163085938,0.0828
pinn_full64,pinn,full64,8,forest,13,9301109,17.6,55.157798767089844,0.0646
pinn_full64,pinn,full64,8,forest,13,9301110,14.600000000000001,67.84435272216797,0.0638
pinn_full64,pinn,full64,8,forest,13,9301111,15.9,60.76115798950195,0.0568
pinn_full64,pinn,full64,8,forest,13,9301112,19.6,54.213375091552734,0.0594
pinn_full64,pinn,full64,8,forest,13,9301113,12.8,71.08039093017578,0.047
pinn_full64,pinn,full64,8,forest,13,9301114,16.2,51.50739288330078,0.0898
pinn_full64,pinn,full64,8,forest,13,9301115,9.8,82.81813049316406,0.0662
pinn_full64,pinn,full64,9,gp,40,9301101,18.0,24.91761016845703,0.1122
pinn_full64,pinn,full64,9,gp,40,9301102,9.700000000000001,24.846736907958984,0.1712
pinn_full64,pinn,full64,9,gp,40,9301103,17.3,22.73241424560547,0.065
pinn_full64,pinn,full64,9,gp,40,9301104,9.4,22.455482482910156,0.1554
pinn_full64,pinn,full64,9,gp,40,9301105,8.8,24.367191314697266,0.096
pinn_full64,pinn,full64,9,gp,40,9301106,21.200000000000003,14.942353248596191,0.1104
pinn_full64,pinn,full64,9,gp,40,9301107,19.200000000000003,13.362737655639648,0.0878
pinn_full64,pinn,full64,9,gp,40,9301108,18.6,22.72272491455078,0.1238
pinn_full64,pinn,full64,9,gp,40,9301109,18.900000000000002,22.530879974365234,0.1426
pinn_full64,pinn,full64,9,gp,40,9301110,15.5,19.32267951965332,0.2512
pinn_full64,pinn,full64,9,gp,40,9301111,18.400000000000002,16.345611572265625,0.1382
pinn_full64,pinn,full64,9,gp,40,9301112,12.700000000000001,21.449047088623047,0.1402
pinn_full64,pinn,full64,9,gp,40,9301113,8.9,23.478883743286133,0.0962
pinn_full64,pinn,full64,9,gp,40,9301114,15.700000000000001,22.383892059326172,0.0906
pinn_full64,pinn,full64,9,gp,40,9301115,9.3,23.98231315612793,0.1094
pinn_full64,pinn,full64,10,gp,25,9301101,8.9,35.64080047607422,0.1186
pinn_full64,pinn,full64,10,gp,25,9301102,8.5,35.37789535522461,0.0408
pinn_full64,pinn,full64,10,gp,25,9301103,18.5,35.2608642578125,0.1004
pinn_full64,pinn,full64,10,gp,25,9301104,12.700000000000001,31.567256927490234,0.1158
pinn_full64,pinn,full64,10,gp,25,9301105,16.400000000000002,44.66301727294922,0.1068
pinn_full64,pinn,full64,10,gp,25,9301106,9.200000000000001,31.941625595092773,0.1066
pinn_full64,pinn,full64,10,gp,25,9301107,34.800000000000004,40.29597473144531,0.0938
pinn_full64,pinn,full64,10,gp,25,9301108,16.400000000000002,41.676551818847656,0.0854
pinn_full64,pinn,full64,10,gp,25,9301109,9.5,63.49253845214844,0.0766
pinn_full64,pinn,full64,10,gp,25,9301110,10.9,41.10371398925781,0.0954
pinn_full64,pinn,full64,10,gp,25,9301111,11.200000000000001,31.313522338867188,0.1056
pinn_full64,pinn,full64,10,gp,25,9301112,12.3,63.46912384033203,0.0962
pinn_full64,pinn,full64,10,gp,25,9301113,23.3,61.347930908203125,0.0782
pinn_full64,pinn,full64,10,gp,25,9301114,16.0,31.351722717285156,0.0752
pinn_full64,pinn,full64,10,gp,25,9301115,11.700000000000001,52.7838134765625,0.083
