case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,hidden_dim,learning_rate,beta_multistep,lambda_phy,multistep_horizon,random_seed,depth,epochs,valid_relative_l2_horizon_time
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),42,ok,512,0.00046221463500114473,0.7871243007357561,3.0919390331250735e-08,5,27187043,4,180,21.5
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),43,ok,384,0.00043363451322968224,0.3886325782772162,8.951588281221119e-08,5,27187044,4,160,10.0
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),44,ok,256,0.0004992570607507989,0.27137535871703145,3.038973228184912e-08,5,27187045,4,140,10.9
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),45,ok,512,0.00023888364471413528,0.7208480153369101,3.0381017399630655e-08,7,27187046,4,160,20.8
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),46,ok,512,0.0002161644420083818,0.798714619535235,3.1054889251146986e-08,7,27187047,4,140,19.5
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),47,ok,512,0.00036100363973842953,0.3918422545675942,6.512500875632314e-07,3,27187048,4,180,9.8
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),48,ok,512,0.00040359025147041844,0.773849970789535,3.06821357309677e-08,3,27187049,4,140,16.1
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),49,ok,512,0.00020058864682598798,0.38620969325703247,3.04441167603477e-08,5,27187050,4,160,10.700000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),50,ok,256,0.0005468921010788999,0.39310949737867784,1.5766994073524309e-06,7,27187051,3,140,15.100000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),51,ok,512,0.00026144166385817823,0.422747408252209,3.0442407448309985e-08,7,27187052,4,180,24.700000000000003
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),52,ok,512,0.00024368280122873058,0.7411704379958278,3.03455797969325e-08,7,27187053,4,180,16.400000000000002
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),53,ok,512,0.00034620162109805783,0.7331078067223541,3.050619642900194e-08,5,27187054,4,180,11.8
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),54,ok,512,0.0005015492382369894,0.42308848095961316,7.937653911143717e-07,3,27187055,4,160,20.1
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),55,ok,512,0.00045584507118551275,0.7966213417195305,5.528217725236289e-07,3,27187056,4,160,10.600000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),56,ok,512,0.00053825234270833,0.16126090231945311,3.176081948361149e-08,3,27187057,3,160,8.0
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),57,ok,512,0.0004868794735140813,0.27112910234579135,3.096775324446982e-08,5,27187058,4,160,21.0
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),58,ok,256,0.0001709418402108707,0.3931639129528141,3.79525064009257e-07,5,27187059,4,140,9.3
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),59,ok,384,0.0004877415705183861,0.4784047959190786,8.251808995464747e-08,5,27187060,4,160,20.8
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),60,ok,384,0.00041381744275716326,0.39327035277943534,7.20324828001279e-07,7,27187061,4,160,13.5
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),61,ok,384,0.0002396968040976712,0.2524153484803293,3.1180429829544e-08,5,27187062,4,180,20.5
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),62,ok,384,0.0004827657658202514,0.28632658529098887,3.079368350507296e-08,5,27187063,4,180,14.4
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),63,ok,384,0.0005184231178925867,0.422225264825531,1.7196188037417338e-06,5,27187064,3,160,10.600000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),64,ok,384,0.00024183402102075425,0.23512409665485542,4.213803922736346e-08,7,27187065,4,160,10.200000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),65,ok,512,0.00021224969810388082,0.5388344643198335,3.005219838563229e-08,5,27187066,4,180,8.1
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),66,ok,384,0.0005071050268006328,0.43668982959461144,1.6254116018137693e-06,3,27187067,4,160,9.0
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),67,ok,512,0.0003406718803419627,0.25320241449255604,3.023418354342541e-08,3,27187068,4,140,13.8
