case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,reservoir_size,spectral_radius,input_scaling,leaking_rate,ridge_alpha,sparsity,washout_steps,valid_relative_l2_horizon_time
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,50,ok,2000,0.45745693240527463,0.09623802806506214,0.3354342586516318,1.8366363184076736e-05,0.005,50,25.400000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,51,ok,3000,0.43212469159949446,0.12283655626618299,0.5478602740549837,1.0254757409380544e-05,0.005,50,19.8
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,52,ok,1000,0.4685401606129931,0.11201931482566074,0.32074657746296964,1.7790331576301274e-05,0.005,50,13.700000000000001
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,53,ok,2000,0.4100802419522775,0.11006227879833916,0.23388061813162225,1.9421529428730422e-05,0.005,50,17.900000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,54,ok,2000,0.28755287533229906,0.10695521651663825,0.3428329466510269,1.9009774232386014e-05,0.005,50,18.2
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,55,ok,2000,0.45907121903367376,0.09959481899816203,0.5281096188441962,1.710134525800982e-05,0.005,50,17.400000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,56,ok,2000,0.444807696257881,0.08521645447538068,0.48343872932071713,1.811437509915203e-05,0.005,50,18.0
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,57,ok,3000,0.4562316225819113,0.059071130142780745,0.20072568018647163,1.0183471349901319e-05,0.005,50,20.0
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,58,ok,3000,0.4420158923496427,0.1516785874885812,0.5205187161563818,1.8381461513419365e-05,0.005,50,18.1
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,59,ok,3000,0.45028143400783793,0.056697576308009805,0.36655510178592104,1.7773864521403153e-05,0.01,50,23.700000000000003
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,60,ok,3000,0.4532192399369101,0.07659350432962465,0.30942612516156126,2.0472559714285706e-05,0.005,50,20.1
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,61,ok,3000,0.44905615896310863,0.07567142240880177,0.3497871901837325,2.149510987919948e-05,0.01,50,19.900000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,62,ok,3000,0.45617288506254555,0.04227688476679397,0.4449138622588064,2.0670996398888474e-05,0.01,50,25.8
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,63,ok,2000,0.4514105048008475,0.04225505424013235,0.37056309851739205,2.0385724814503334e-05,0.005,50,20.200000000000003
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,64,ok,2000,0.4555805577316882,0.05723389402274417,0.37286407334868027,3.28789826080129e-05,0.005,50,19.400000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,65,ok,3000,0.45377113801922137,0.13121863086910257,0.4128305753151436,1.2482367243723765e-05,0.01,50,17.900000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,66,ok,3000,0.4583451854726586,0.04234830654070426,0.5279260151945876,0.00010380773884274358,0.01,50,25.1
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,67,ok,3000,0.6293127160483774,0.05061576927223307,0.48304636168051635,2.699046993761027e-05,0.02,50,19.1
